lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
11.93322,108.42979,74,Secret,dat-ban-dat-tho-cu-3532,Lê Hồng Phong Phường 4 ,Phường 4,Thành phố Đà Lạt,Lâm Đồng,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/moi-hop-tac-dau-tu-co-hoi-vang-p4-da-lat-6333006
11.96771,108.44402,125,Secret,dat-ban-dat-tho-cu-3532,"Phù Đổng Thiên Vương, P8, Đà Lạt ",Phường 8,Thành phố Đà Lạt,Lâm Đồng,14.10.2017,14.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/nhanh-tay-so-huu-ngay-lo-dat-xd-co-view-dep-duong-6306048
11.93843,108.43211,90,Secret,dat-ban-dat-tho-cu-3532,Đoàn Thị Điểm Phường 4 ,Phường 3,Thành phố Đà Lạt,Lâm Đồng,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-xay-khach-san-o-trung-tam-p3-da-lat-bds-smartl-6329006
10.29607,103.99509,132,200,dat-ban-dat-tho-cu-3532, ,Xã Cửa Dương,Huyện Phú Quốc,Kiên Giang,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/co-hoi-dau-tu-du-an-dat-nen-ocean-land-tai-phu-quo-6316518
10.29607,103.99509,114,220,dat-ban-dat-tho-cu-3532,"Đường ba trại ấp khu tượng, Xả Cửa Dương, Huyện Phú Quốc ",Xã Cửa Dương,Huyện Phú Quốc,Kiên Giang,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-vang-dao-ngoc-phu-quoc-gia-re-vi-tri-thuan-6322382
10.04152,104.01947,126,180,dat-ban-dat-tho-cu-3532, ,Thị Trấn An Thới,Huyện Phú Quốc,Kiên Giang,12.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/san-pham-180tr-lo-dt-150m2-cam-ket-sinh-loi-20-sau-6088293
11.92406,108.42333,340,Secret,dat-ban-dat-tho-cu-3532,An Sơn Thành phố Đà Lạt ,Phường 4,Thành phố Đà Lạt,Lâm Đồng,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-biet-thu-nghi-duong-chi-15trieu-m2-p4-da-lat-6329016
10.82310,106.62966,700,25000.0,kho-xuong-cho-thue-nha-xuong-3564,Trần Văn Mười ,Xã Xuân Thới Đông,Huyện Hóc Môn,TP.Hồ Chí Minh,12.10.2017,25.04.2016,http://www.muabannhadat.vn/kho-xuong-cho-thue-nha-xuong-3564/cho-thue-nha-xuong-dt-700m-tran-van-muoi-4447945
11.97871,108.45423,210,Secret,dat-ban-dat-tho-cu-3532,Trần Quang Khải Phường 8 ,Phường 8,Thành phố Đà Lạt,Lâm Đồng,22.10.2017,22.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-khu-biet-thu-tran-quang-khai-6236786
21.04187,105.82125,361,56,dat-ban-dat-tho-cu-3532,Hoàng Hoa Thám Ba Đình ,Phường Vĩnh Phúc,Quận Ba Đình,TP.Hà Nội,14.10.2017,14.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-mat-pho-hoang-hoa-tham-ba-dinh-361m2-mat-t-6306216
10.92637,106.82181,260,Secret,dat-ban-dat-tho-cu-3532,Bùi Hữu Nghĩa Bửu Hòa ,Phường Bửu Hoà,Thành phố Biên Hòa,Đồng Nai,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/lo-dat-o-do-thi-260m28x33mgan-xi-nghiep-khai-thac-6317197
10.79328,106.82235,59,Secret,dat-ban-dat-tho-cu-3532, ,Phường Long Trường,Quận 9,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-dat-hem-2-8-vo-van-hat-p-long-truong-q-9-g-6318588
10.86437,106.83400,100,390,dat-ban-dat-tho-cu-3532, ,Phường Long Bình,Quận 9,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-vang-an-cu-thanh-toan-390tr-nhan-ngay-nen-tu-d-6332630
10.95025,106.70819,370,Secret,dat-ban-dat-tho-cu-3532, ,Xã Thuận Giao,Huyện Thuận An,Bình Dương,22.10.2017,22.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-gap-370m2-dat-mat-tien-duong-thuan-giao-11-6272306
21.03479,105.81051,370,Secret,dat-ban-dat-tho-cu-3532, ,Phường Cống Vị,Quận Ba Đình,TP.Hà Nội,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-370m2-doi-can-lieu-giai-quan-ba-dinh-370m2-5494843
10.94814,106.73902,700,700,dat-ban-dat-tho-cu-3532, ,Xã An Phú,Huyện Thuận An,Bình Dương,13.10.2017,13.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/nha-tro-16-phong-700m2-tho-cu-so-hong-dan-dong-nga-6301990
10.77188,106.76349,75,Secret,dat-ban-dat-tho-cu-3532,Thạnh Mỹ Lợi Quận 2 ,Phường Thạnh Mỹ Lợi,Quận 2,TP.Hồ Chí Minh,29.09.2017,01.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-2-lo-dat-tho-cu-phuong-thanh-my-loi-quan-2-5058707
15.98965,108.26733,125,Secret,dat-ban-dat-tho-cu-3532, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,19.10.2017,11.05.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-kdt-sun-river-city-phai-nam-da-nang-5393800
10.91179,106.72344,239,Secret,dat-ban-dat-tho-cu-3532,"đường  Bình Hòa 04 kp Đông Ba,Bình Hòa,Thuận An ",Xã Bình Hoà,Huyện Thuận An,Bình Dương,20.10.2017,20.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/lo-dat-239m2-hem-xe-hoi-ngang-10m-tien-kd-phong-tr-6331527
10.76445,106.56449,114,600,dat-ban-dat-tho-cu-3532,Tỉnh lộ 10 Hồ Chí Minh ,Xã Bình Lợi,Huyện Bình Chánh,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-tho-cu-duong-an-ha-pham-van-hai-huyen-binh-6319860
10.82489,106.45023,100,200,dat-ban-dat-tho-cu-3532, ,Thị trấn Đức Hoà,Huyện Đức Hoà,Long An,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-thi-tran-duc-hoa-gan-kcn-tan-duc-uu-dai-ch-6041999
10.82310,106.62966,53,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phú Trung,Quận 9,TP.Hồ Chí Minh,16.10.2017,27.04.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-gan-nga-4-thu-duc-gia-1-4-ty-can-tra-gop-5661870
15.98965,108.26733,120,540,dat-ban-dat-tho-cu-3532, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,06.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/sun-river-city-mo-ban-hon-100-nen-dat-ven-song-co-6199460
10.33144,107.08108,400,24000.0,dat-ban-dat-tho-cu-3532, ,Phường 2,Tp. Vũng Tàu,Bà Rịa Vũng Tàu,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-xay-khach-san-goc-2-mat-tien-duong-ho-quy-6322369
10.85185,106.77758,90,657,can-ho-ban-chung-cu-cao-cap-3530,Xa lộ Hà Nội Hồ Chí Minh ,Phường Phước Long A,Quận 9,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-can-ho-vi-tri-goc-3-phong-ngu-90m2-thanh-toan-6318322
15.98965,108.26733,122,488,dat-ban-dat-tho-cu-3532,"đường Trần đại nghĩa, đà nẵng ",Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/block-biet-thu-ven-song-da-sun-river-city-5701973
15.98965,108.26733,100,410,dat-ban-dat-tho-cu-3532, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-du-an-sun-river-city-phia-nam-da-nang-ck-de-5851499
10.34360,107.09119,160,19000.0,dat-ban-dat-tho-cu-3532, ,Phường Thắng Tam,Tp. Vũng Tàu,Bà Rịa Vũng Tàu,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-duong-la-van-cau-gan-bien-khu-du-lich-bai-6331694
10.65121,106.72470,200,Secret,dat-ban-dat-tho-cu-3532, ,Xã Long Thới,Huyện Nhà Bè,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-200m2-dat-tho-cu-2-mat-tien-hem-chinh-nguy-6323735
11.00153,106.76554,900,800,dat-ban-dat-tho-cu-3532, ,Xã Thạnh Phước,Huyện Tân Uyên,Bình Dương,19.10.2017,19.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/gia-dinh-toi-co-900m2-duong-my-phuoc-tan-van-62m-c-6128994
10.33144,107.08108,70,Secret,dat-ban-dat-tho-cu-3532, ,Phường 2,Tp. Vũng Tàu,Bà Rịa Vũng Tàu,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-hem-o-to-phan-chu-trinh-gan-bien-huong-tay-6326953
10.65121,106.72470,800,Secret,dat-ban-dat-tho-cu-3532,Đường Nguyễn Văn Tạo Hồ Chí Minh ,Xã Long Thới,Huyện Nhà Bè,TP.Hồ Chí Minh,06.10.2017,06.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-1200m2-mat-tien-nguyen-van-tao-ngay-nga-tu-6276389
10.99861,106.72815,100,290,dat-ban-dat-tho-cu-3532, ,Thị trấn Tân Phước Khánh,Huyện Tân Uyên,Bình Dương,11.10.2017,17.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/vib-thanh-ly-dat-nen-tho-cu-chiet-khau-cao-ho-tro-5821447
10.79328,106.82235,82,Secret,dat-ban-dat-tho-cu-3532,quận 9 tp hcm ,Phường Long Trường,Quận 9,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-dat-du-an-truong-luu-center-q9-long-truong-6077274
11.10351,106.62044,150,255,dat-ban-dat-tho-cu-3532, ,Xã Thới Hòa,Huyện Bến Cát,Bình Dương,07.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-tho-cu-trung-tam-hanh-chinh-tx-ben-cat-doi-die-5209196
10.79328,106.82235,58,Secret,dat-ban-dat-tho-cu-3532,q9 ,Phường Long Trường,Quận 9,TP.Hồ Chí Minh,20.10.2017,28.08.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-dat-du-an-truong-luu-center-q9-gia-19-6tr-c-6046036
11.10022,106.63651,531,725,dat-ban-dat-tho-cu-3532,NE8 Thới Hòa ,Xã Thới Hòa,Huyện Bến Cát,Bình Dương,05.10.2017,05.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-531m2-725tr-ngay-truong-thpt-cho-va-cach-3-6268182
10.79855,106.47747,300,Secret,dat-ban-dat-tho-cu-3532,Đức Hòa Hạ Hồ Chí Minh ,Xã Đức Hoà Hạ,Huyện Đức Hoà,Long An,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ra-nuoc-ngoai-dinh-cu-can-sang-gap-lo-2-mat-tien-5218971
0.0,0.0,60,Secret,nha-cho-thue-nha-pho-3558,Đường Hiệp Thành 13 Hiệp Thành ,Phường Hiệp Thành,Quận 12,TP.Hồ Chí Minh,14.10.2017,14.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/nha-dep-hiep-thanh-13-5mx12m-2-lau-4pn-gia-chi-6-5-6293177?fcid=3532
11.14458,106.61124,100,420,dat-ban-dat-tho-cu-3532, ,Thị trấn Mỹ Phước,Huyện Bến Cát,Bình Dương,05.10.2017,05.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-nen-trung-tam-hanh-chinh-binh-duong-so-do-tho-6270493
11.14458,106.61124,300,Secret,dat-ban-dat-tho-cu-3532,NE8 ,Thị trấn Mỹ Phước,Huyện Bến Cát,Bình Dương,04.10.2017,04.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/toi-can-ban-300m2-thcu-sdo-khu-l50-mp3-gan-qlo-1-n-5959016
10.80342,106.86027,52,730,dat-ban-dat-tho-cu-3532,long phước Q9 ,Phường Long Phước,Quận 9,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-nen-q9-co-hoi-co-mot-khong-hai-gia-730-tr-nen-5799016
10.87276,106.63110,100,6000.0,nha-cho-thue-nha-pho-3558,Tân Chánh Hiệp 08 Tân Chánh Hiệp ,Phường Tân Chánh Hiệp,Quận 12,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-nguyen-can-dt-5x20-100m2-truoc-nha-la-6288570
10.61789,106.58345,100,200,dat-ban-dat-tho-cu-3532,Đường tỉnh 826 Long Trạch ,Xã Long Trạch,Huyện Cần Đước,Long An,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/chinh-chu-ban-lo-dat-5x20m-200-trieu-mat-tien-tl-8-6185740
10.79328,106.82235,80,Secret,dat-ban-dat-tho-cu-3532,q9 ,Phường Long Trường,Quận 9,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-dat-du-an-truong-luu-center-q9-gia-19-6tr-c-6050585
0.0,0.0,60,Secret,nha-cho-thue-nha-pho-3558,Đường Hiệp Thành 13 Hiệp Thành ,Phường Hiệp Thành,Quận 12,TP.Hồ Chí Minh,14.10.2017,14.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/nha-dep-hiep-thanh-13-5mx12m-2-lau-4pn-gia-chi-6-5-6293177
10.61791,106.58840,100,370,dat-ban-dat-tho-cu-3532,Đường tỉnh 826 Long Trạch ,Xã Long Trạch,Huyện Cần Đước,Long An,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/chi-can-thanh-toan-370tr-so-huu-dat-nen-tho-cu-100-6300626
10.79855,106.47747,3000,160,kho-xuong-cho-thue-nha-xuong-3564,Tỉnh lộ 10 Hồ Chí Minh ,Xã Đức Hoà Hạ,Huyện Đức Hoà,Long An,14.10.2017,,http://www.muabannhadat.vn/kho-xuong-cho-thue-nha-xuong-3564/nha-xuong-3000-m2-moi-xay-dung-cho-thue-tai-long-a-6032785
10.61789,106.58345,100,470,dat-ban-dat-tho-cu-3532,Đường tỉnh 826 Long Trạch ,Xã Long Trạch,Huyện Cần Đước,Long An,20.10.2017,14.07.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-xay-tro-5-phong-dien-tich-100m2-gia-470-trieu-5865880
0.0,0.0,10000,500,kho-xuong-cho-thue-nha-xuong-3564,"KCN Tân Đức thuộc xã Đức Hòa Hạ, Đức Hòa, Tỉnh Long An. ",Xã Đức Hoà Hạ,Huyện Đức Hoà,Long An,11.10.2017,,http://www.muabannhadat.vn/kho-xuong-cho-thue-nha-xuong-3564/cho-thue-8000m2-nha-xuong-kcn-tan-duc-duc-hoa-4862134
16.09968,108.13694,100,590,dat-ban-dat-tho-cu-3532,Hòa Hiệp Nam Liên Chiểu ,Phường Hoà Hiệp Nam,Quận Liên Chiểu,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/lakeside-palace-lien-chieu-da-nang-day-du-cac-tien-6320873
10.81917,106.53676,90,480,dat-ban-dat-tho-cu-3532, ,Xã Phạn Văn Hai,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/gia-dinh-ket-tien-chua-benh-cho-ong-can-ban-gap-2-5920926
10.70364,106.70937,150,8000.0,nha-cho-thue-nha-pho-3558, ,Xã Phước Kiển,Huyện Nhà Bè,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/nha-2-lau-cho-thue-khu-cao-cap-4pn-co-cong-vien-6135808
10.70276,106.72440,100,8000.0,nha-cho-thue-nha-pho-3558,Phạm Hữu Lầu Hồ Chí Minh ,Xã Phước Kiểng,Huyện Nhà Bè,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-nguyen-can-hem-387-pham-huu-lau-1-tre-6305586
10.69329,106.74142,60,7000.0,nha-cho-thue-nha-pho-3558, ,Thị Trấn Nhà Bè,Huyện Nhà Bè,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/can-cho-thue-nha-htp-nha-be-dt-3x20m-2-lau-gia-7-t-5971682
10.84183,106.59580,100,5000.0,nha-cho-thue-nha-pho-3558,Phan Văn Hớn Hồ Chí Minh ,Xã Bà Ðiểm,Huyện Hóc Môn,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-nguyen-can-100m2-duong-phan-van-hon-b-5822454
10.71012,106.70860,73,14000.0,nha-cho-thue-nha-pho-3558,Nguyễn Hữu Thọ Hồ Chí Minh ,Xã Phước Kiển,Huyện Nhà Bè,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-can-ho-park-residence-nha-be-2pn-full-nt-6292276
10.69329,106.74142,106,15000.0,nha-cho-thue-nha-pho-3558, ,Thị Trấn Nhà Bè,Huyện Nhà Bè,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/can-cho-thue-nha-nguyen-can-mat-tien-huynh-tan-pha-6053314
10.82489,106.45023,400,800,dat-ban-dat-tho-cu-3532,TT Đức Hòa Hồ Chí Minh ,Thị trấn Đức Hoà,Huyện Đức Hoà,Long An,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-so-hong-rieng-vi-tri-tuyet-dep-gia-2tr-m2-5196967
10.85134,106.58922,50,Secret,nha-cho-thue-nha-pho-3558,"39/10 Trần Văn Mười, ẤP 7, XÃ XUÂN THỚI THƯỢNG, HUYỆN HÓC MÔN ",Xã Xuân Thới Thượng,Huyện Hóc Môn,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-nguyen-can-tran-van-muoi-6312527
0.0,0.0,85,5000.0,nha-cho-thue-nha-pho-3558,"Xã Xuân Thới Thượng, H.Hóc Môn, HCM ",Xã Xuân Thới Thượng,Huyện Hóc Môn,TP.Hồ Chí Minh,21.10.2017,22.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-4m-x-17m-hoc-mon-6332349
10.89233,106.61424,72,10000.0,nha-cho-thue-nha-pho-3558,Tổ 64 Âp Trung Đông ,Xã Thới Tam Thôn,Huyện Hóc Môn,TP.Hồ Chí Minh,21.10.2017,22.04.2016,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/can-ban-hoac-cho-thue-nha-nguyen-can-cao-cap-4474715
10.88107,106.63721,150,7000.0,nha-cho-thue-nha-pho-3558,232/3 HT13 ,Phường Hiệp Thành,Quận 12,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-pho-3-tang-o-hoac-lam-van-phong-tai-p-6286476
11.07837,106.58724,1200,Secret,dat-ban-dat-tho-cu-3532, ,Xã Phú An,Huyện Bến Cát,Bình Dương,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-dat-mat-tien-duong-dt748-phu-an-ben-cat-bi-6332109
10.77170,106.67807,108,90,nha-cho-thue-nha-pho-3558,481 Điện Biên Phủ ,Phường 03,Quận 3,TP.Hồ Chí Minh,17.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-nguyen-can-6317485
10.78368,106.75555,300,15000.0,nha-cho-thue-nha-pho-3558,đường trịnh khắc lập q2 ,Phường Bình Trưng Tây,Quận 2,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-dat-mt-duong-trinh-khac-lap-dt-ngang-6334494
10.78830,106.69832,60,65,nha-cho-thue-nha-pho-3558, ,Phường Ða Kao,Quận 1,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-goc-2-mat-tien-dinh-tien-hoang-dien-b-6110677
10.80791,106.74997,225,28000.0,nha-cho-thue-nha-pho-3558,Đường số 5 An Phú ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-duong-so-5-p-an-phu-q2-gia-28-trieu-1-6335187
10.81522,106.86619,130,60,nha-cho-thue-nha-pho-3558, ,Phường Trung Mỹ Tây,Quận 12,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-mat-tien-dep-nguyen-anh-thu-p-trung-m-5277920
10.77057,106.67830,2500,Secret,nha-cho-thue-nha-pho-3558, ,Phường 03,Quận 3,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/chi-mot-can-duy-nhat-quy-khach-nhanh-tay-thue-ngay-6317686
0.0,0.0,160,12000.0,nha-cho-thue-nha-pho-3558,69/20A Đường số 5 ,Phường Bình Trưng Tây,Quận 2,TP.Hồ Chí Minh,19.10.2017,19.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-moi-xay-hem-lon-7m-thich-hop-de-o-hoa-6080691
10.79315,106.69044,53,35000.0,nha-cho-thue-nha-pho-3558, ,Phường Tân Ðịnh,Quận 1,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/can-cho-thue-mat-tien-duong-tran-khanh-du-p-tan-di-6333509
0.0,0.0,17,4000.0,nha-cho-thue-nha-pho-3558,"120/3/8 đường Trần Hưng Đạo, Ph Phạm Ngũ Lão, Quận 1 ",Phường Phạm Ngũ Lão,Quận 1,TP.Hồ Chí Minh,11.10.2017,11.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/phong-cho-thue-120-3-8-duong-tran-hung-dao-ph-pham-6291645
0.0,0.0,172,16000.0,nha-cho-thue-nha-pho-3558, ,Phường Bình Trưng Tây,Quận 2,TP.Hồ Chí Minh,04.10.2017,04.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-hem-lon-7m-thich-hop-de-o-hoac-lam-va-6099758
10.76740,106.69221,120,80,nha-cho-thue-nha-pho-3558, ,Phường Phạm Ngũ Lão,Quận 1,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-mat-tien-nguyen-trai-quan-1-6333641
10.78769,106.76322,100,10000.0,nha-cho-thue-nha-pho-3558,Nguyễn Duy Trinh Bình Trưng Tây ,Phường Bình Trưng Tây,Quận 2,TP.Hồ Chí Minh,10.10.2017,10.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-quan-2-p-binh-trung-tay-dg-nguyen-duy-6289538
10.78375,106.78025,200,13000.0,nha-cho-thue-nha-pho-3558,"Nguyễn Văn Giáp, P. Bình Trưng Đông, Quận 2  ",Phường Bình Trưng Ðông,Quận 2,TP.Hồ Chí Minh,09.10.2017,13.10.2017,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-nha-nguyen-can-duong-nguyen-van-giap-p-bi-6284440
21.03204,105.82695,130,37000.0,nha-cho-thue-nha-pho-3558,Giang Văn Minh Hà Nội ,Phường Kim Mã,Quận Ba Đình,TP.Hà Nội,21.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/biet-thu-3t-pho-giang-van-minh-130m2-mt-6m-kinh-do-6333336
21.03729,105.81656,235,60,nha-cho-thue-nha-pho-3558,Liễu Giai Ba Đình ,Phường Liễu Giai,Quận Ba Đình,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-cho-thue-nha-pho-3558/cho-thue-biet-thu-4t-pho-lieu-giai-235m2-mt-15m-ho-6135216
10.85785,106.61224,55,Secret,nha-ban-nha-pho-3535, ,Phường Trung Mỹ Tây,Quận 12,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-cap-4-gac-duc-suot-o-duong-ha-thi-kheo-q12-6303801
10.85838,106.61066,88,Secret,nha-ban-nha-pho-3535,Trung Mỹ Tây Quận 12 ,Phường Trung Mỹ Tây,Quận 12,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-gac-lung-shr-duong-8m-sat-gx-bach-dang-4mx-14m-6297257
10.78830,106.69832,80,Secret,nha-ban-nha-pho-3535, ,Phường Ða Kao,Quận 1,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-dien-bien-phu-goc-mac-dinh-chi-qu-6226001
10.77887,106.69893,71,28000.0,nha-ban-nha-pho-3535, ,Phường Bến Nghé,Quận 1,TP.Hồ Chí Minh,14.10.2017,14.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-khu-8a-thai-van-lung-le-thanh-ton-p-ben-ng-6305158
10.76740,106.69221,80,28000.0,nha-ban-nha-pho-3535,Trần Hưng Đạo Hồ Chí Minh ,Phường Phạm Ngũ Lão,Quận 1,TP.Hồ Chí Minh,16.10.2017,16.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-gap-nha-mat-tien-tran-hung-dao-ngay-6310023
10.79315,106.69044,200,Secret,nha-ban-nha-pho-3535,81 Nguyễn Phi Khanh ,Phường Tân Ðịnh,Quận 1,TP.Hồ Chí Minh,10.10.2017,17.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-chinh-chu-mat-tien-duong-nguyen-phi-kh-6228402
10.79788,106.67878,49,Secret,nha-ban-nha-pho-3535,87/52A Nguyen Sy Sach ,Phường 15,Quận Tân Bình,TP.Hồ Chí Minh,10.10.2017,17.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-gap-nha-pho-gia-re-duong-nguyen-sy-s-6216273
